HTNO,SUBJECT_CODE,SUBJECT_NAME,INTERNALMARKS,EXTERNALMARKS,TOTALMARKS,GRADE,GRADE_POINTS,CREDITS
24Q61A05M9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,43,73,A,8,1
24Q61A05M9,181AB,BASIC ELECTRICAL ENGINEERING,26,21,47,C,5,2
24Q61A05M9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,24,49,C,5,3
24Q61A05M9,181AJ,ENGINEERING CHEMISTRY,31,25,56,B,6,4
24Q61A05M9,181AN,MATRICES AND CALCULUS,32,21,53,B,6,4
24Q61A05M9,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,21,47,C,5,3
24Q61A05N0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,52,84,A+,9,1
24Q61A05N0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05N0,18113,ENGINEERING CHEMISTRY LABORATORY,34,54,88,A+,9,1
24Q61A05N0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,29,49,78,A,8,1
24Q61A05N0,181AB,BASIC ELECTRICAL ENGINEERING,26,21,47,C,5,2
24Q61A05N0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,4,32,F,0,0
24Q61A05N0,181AJ,ENGINEERING CHEMISTRY,33,23,56,B,6,4
24Q61A05N0,181AN,MATRICES AND CALCULUS,29,21,50,B,6,4
24Q61A05N0,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,21,53,B,6,3
24Q61A05N1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,33,58,91,O,10,1
24Q61A05N1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05N1,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05N1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,25,50,75,A,8,1
24Q61A05N1,181AB,BASIC ELECTRICAL ENGINEERING,34,32,66,B+,7,2
24Q61A05N1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,21,58,B,6,3
24Q61A05N1,181AJ,ENGINEERING CHEMISTRY,37,29,66,B+,7,4
24Q61A05N1,181AN,MATRICES AND CALCULUS,38,42,80,A+,9,4
24Q61A05N1,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A05N2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,55,91,O,10,1
24Q61A05N2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05N2,18113,ENGINEERING CHEMISTRY LABORATORY,34,59,93,O,10,1
24Q61A05N2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,50,86,A+,9,1
24Q61A05N2,181AB,BASIC ELECTRICAL ENGINEERING,36,26,62,B+,7,2
24Q61A05N2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,27,67,B+,7,3
24Q61A05N2,181AJ,ENGINEERING CHEMISTRY,36,29,65,B+,7,4
24Q61A05N2,181AN,MATRICES AND CALCULUS,38,29,67,B+,7,4
24Q61A05N2,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,24,59,B,6,3
24Q61A05N3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,52,86,A+,9,1
24Q61A05N3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05N3,18113,ENGINEERING CHEMISTRY LABORATORY,36,59,95,O,10,1
24Q61A05N3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,43,76,A,8,1
24Q61A05N3,181AB,BASIC ELECTRICAL ENGINEERING,34,26,60,B+,7,2
24Q61A05N3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,10,49,F,0,0
24Q61A05N3,181AJ,ENGINEERING CHEMISTRY,38,30,68,B+,7,4
24Q61A05N3,181AN,MATRICES AND CALCULUS,35,23,58,B,6,4
24Q61A05N3,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,23,53,B,6,3
24Q61A05N4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,55,91,O,10,1
24Q61A05N4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05N4,18113,ENGINEERING CHEMISTRY LABORATORY,20,58,78,A,8,1
24Q61A05N4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,36,52,88,A+,9,1
24Q61A05N4,181AB,BASIC ELECTRICAL ENGINEERING,31,21,52,B,6,2
24Q61A05N4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,24,49,C,5,3
24Q61A05N4,181AJ,ENGINEERING CHEMISTRY,37,26,63,B+,7,4
24Q61A05N4,181AN,MATRICES AND CALCULUS,36,21,57,B,6,4
24Q61A05N4,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,23,58,B,6,3
24Q61A05N5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,48,83,A+,9,1
24Q61A05N5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05N5,18113,ENGINEERING CHEMISTRY LABORATORY,32,56,88,A+,9,1
24Q61A05N5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,49,79,A,8,1
24Q61A05N5,181AB,BASIC ELECTRICAL ENGINEERING,30,23,53,B,6,2
24Q61A05N5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,27,67,B+,7,3
24Q61A05N5,181AJ,ENGINEERING CHEMISTRY,35,21,56,B,6,4
24Q61A05N5,181AN,MATRICES AND CALCULUS,36,12,48,F,0,0
24Q61A05N5,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A05N6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,55,90,O,10,1
24Q61A05N6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05N6,18113,ENGINEERING CHEMISTRY LABORATORY,34,58,92,O,10,1
24Q61A05N6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,58,93,O,10,1
24Q61A05N6,181AB,BASIC ELECTRICAL ENGINEERING,31,23,54,B,6,2
24Q61A05N6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,28,68,B+,7,3
24Q61A05N6,181AJ,ENGINEERING CHEMISTRY,39,27,66,B+,7,4
24Q61A05N6,181AN,MATRICES AND CALCULUS,37,25,62,B+,7,4
24Q61A05N6,181AP,PROGRAMMING FOR PROBLEM SOLVING,38,21,59,B,6,3
24Q61A05N7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,52,72,A,8,1
24Q61A05N7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05N7,18113,ENGINEERING CHEMISTRY LABORATORY,33,56,89,A+,9,1
24Q61A05N7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,44,74,A,8,1
24Q61A05N7,181AB,BASIC ELECTRICAL ENGINEERING,24,9,33,F,0,0
24Q61A05N7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,21,46,C,5,3
24Q61A05N7,181AJ,ENGINEERING CHEMISTRY,21,21,42,C,5,4
24Q61A05N7,181AN,MATRICES AND CALCULUS,34,21,55,B,6,4
24Q61A05N7,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,9,36,F,0,0
24Q61A05N8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,53,89,A+,9,1
24Q61A05N8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05N8,18113,ENGINEERING CHEMISTRY LABORATORY,36,57,93,O,10,1
24Q61A05N8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,56,86,A+,9,1
24Q61A05N8,181AB,BASIC ELECTRICAL ENGINEERING,33,30,63,B+,7,2
24Q61A05N8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,27,60,B+,7,3
24Q61A05N8,181AJ,ENGINEERING CHEMISTRY,35,30,65,B+,7,4
24Q61A05N8,181AN,MATRICES AND CALCULUS,37,37,74,A,8,4
24Q61A05N8,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,23,57,B,6,3
24Q61A05N9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,56,94,O,10,1
24Q61A05N9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05N9,18113,ENGINEERING CHEMISTRY LABORATORY,38,59,97,O,10,1
24Q61A05N9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,51,83,A+,9,1
24Q61A05N9,181AB,BASIC ELECTRICAL ENGINEERING,29,32,61,B+,7,2
24Q61A05N9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,27,60,B+,7,3
24Q61A05N9,181AJ,ENGINEERING CHEMISTRY,35,37,72,A,8,4
24Q61A05N9,181AN,MATRICES AND CALCULUS,37,29,66,B+,7,4
24Q61A05N9,181AP,PROGRAMMING FOR PROBLEM SOLVING,32,23,55,B,6,3
24Q61A05O0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,50,70,A,8,1
24Q61A05O0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O0,18113,ENGINEERING CHEMISTRY LABORATORY,20,54,74,A,8,1
24Q61A05O0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,45,77,A,8,1
24Q61A05O0,181AB,BASIC ELECTRICAL ENGINEERING,26,6,32,F,0,0
24Q61A05O0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,21,49,C,5,3
24Q61A05O0,181AJ,ENGINEERING CHEMISTRY,30,21,51,B,6,4
24Q61A05O0,181AN,MATRICES AND CALCULUS,35,21,56,B,6,4
24Q61A05O0,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,6,32,F,0,0
24Q61A05O1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05O2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,10,1
24Q61A05O4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05O4,18113,ENGINEERING CHEMISTRY LABORATORY,38,56,94,O,10,1
24Q61A05O4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,44,78,A,8,1
24Q61A05O4,181AB,BASIC ELECTRICAL ENGINEERING,34,30,64,B+,7,2
24Q61A05O4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,37,11,48,F,0,0
24Q61A05O4,181AJ,ENGINEERING CHEMISTRY,36,21,57,B,6,4
24Q61A05O4,181AN,MATRICES AND CALCULUS,38,21,59,B,6,4
24Q61A05O4,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,31,61,B+,7,3
24Q61A05O5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,51,89,A+,9,1
24Q61A05O5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O5,18113,ENGINEERING CHEMISTRY LABORATORY,38,58,96,O,10,1
24Q61A05O5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,49,79,A,8,1
24Q61A05O5,181AB,BASIC ELECTRICAL ENGINEERING,31,25,56,B,6,2
24Q61A05O5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,25,53,B,6,3
24Q61A05O5,181AJ,ENGINEERING CHEMISTRY,34,21,55,B,6,4
24Q61A05O5,181AN,MATRICES AND CALCULUS,36,21,57,B,6,4
24Q61A05O5,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,24,52,B,6,3
24Q61A05O6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,10,1
24Q61A05O6,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O6,18113,ENGINEERING CHEMISTRY LABORATORY,36,55,91,O,10,1
24Q61A05O6,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,28,51,79,A,8,1
24Q61A05O6,181AB,BASIC ELECTRICAL ENGINEERING,32,24,56,B,6,2
24Q61A05O6,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,30,70,A,8,3
24Q61A05O6,181AJ,ENGINEERING CHEMISTRY,38,25,63,B+,7,4
24Q61A05O6,181AN,MATRICES AND CALCULUS,39,31,70,A,8,4
24Q61A05O6,181AP,PROGRAMMING FOR PROBLEM SOLVING,35,23,58,B,6,3
24Q61A05O7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,38,55,93,O,10,1
24Q61A05O7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,48,0,48,O,10,1
24Q61A05O7,18113,ENGINEERING CHEMISTRY LABORATORY,34,59,93,O,10,1
24Q61A05O7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,9,1
24Q61A05O7,181AB,BASIC ELECTRICAL ENGINEERING,28,21,49,C,5,2
24Q61A05O7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,21,61,B+,7,3
24Q61A05O7,181AJ,ENGINEERING CHEMISTRY,39,21,60,B+,7,4
24Q61A05O7,181AN,MATRICES AND CALCULUS,39,23,62,B+,7,4
24Q61A05O7,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,23,50,B,6,3
24Q61A05O8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,36,55,91,O,10,1
24Q61A05O8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05O8,18113,ENGINEERING CHEMISTRY LABORATORY,32,58,90,O,10,1
24Q61A05O8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,49,79,A,8,1
24Q61A05O8,181AB,BASIC ELECTRICAL ENGINEERING,27,23,50,B,6,2
24Q61A05O8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,25,21,46,C,5,3
24Q61A05O8,181AJ,ENGINEERING CHEMISTRY,31,30,61,B+,7,4
24Q61A05O8,181AN,MATRICES AND CALCULUS,33,21,54,B,6,4
24Q61A05O8,181AP,PROGRAMMING FOR PROBLEM SOLVING,23,24,47,C,5,3
24Q61A05O9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,55,92,O,10,1
24Q61A05O9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05O9,18113,ENGINEERING CHEMISTRY LABORATORY,34,55,89,A+,9,1
24Q61A05O9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,52,87,A+,9,1
24Q61A05O9,181AB,BASIC ELECTRICAL ENGINEERING,32,28,60,B+,7,2
24Q61A05O9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,35,63,B+,7,3
24Q61A05O9,181AJ,ENGINEERING CHEMISTRY,36,31,67,B+,7,4
24Q61A05O9,181AN,MATRICES AND CALCULUS,36,23,59,B,6,4
24Q61A05O9,181AP,PROGRAMMING FOR PROBLEM SOLVING,31,26,57,B,6,3
24Q61A05P0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,58,97,O,10,1
24Q61A05P0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05P0,18113,ENGINEERING CHEMISTRY LABORATORY,37,59,96,O,10,1
24Q61A05P0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,58,96,O,10,1
24Q61A05P0,181AB,BASIC ELECTRICAL ENGINEERING,33,35,68,B+,7,2
24Q61A05P0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,39,79,A,8,3
24Q61A05P0,181AJ,ENGINEERING CHEMISTRY,38,35,73,A,8,4
24Q61A05P0,181AN,MATRICES AND CALCULUS,38,44,82,A+,9,4
24Q61A05P0,181AP,PROGRAMMING FOR PROBLEM SOLVING,37,31,68,B+,7,3
24Q61A05P1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,39,56,95,O,10,1
24Q61A05P1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P1,18113,ENGINEERING CHEMISTRY LABORATORY,34,56,90,O,10,1
24Q61A05P1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,9,1
24Q61A05P1,181AB,BASIC ELECTRICAL ENGINEERING,28,26,54,B,6,2
24Q61A05P1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,26,54,B,6,3
24Q61A05P1,181AJ,ENGINEERING CHEMISTRY,31,6,37,F,0,0
24Q61A05P1,181AN,MATRICES AND CALCULUS,36,8,44,F,0,0
24Q61A05P1,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,25,53,B,6,3
24Q61A05P2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,54,89,A+,9,1
24Q61A05P3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P3,18113,ENGINEERING CHEMISTRY LABORATORY,34,48,82,A+,9,1
24Q61A05P3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,52,86,A+,9,1
24Q61A05P3,181AB,BASIC ELECTRICAL ENGINEERING,29,12,41,F,0,0
24Q61A05P3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,23,33,56,B,6,3
24Q61A05P3,181AJ,ENGINEERING CHEMISTRY,28,21,49,C,5,4
24Q61A05P3,181AN,MATRICES AND CALCULUS,34,11,45,F,0,0
24Q61A05P3,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,21,51,B,6,3
24Q61A05P4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,52,72,A,8,1
24Q61A05P4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P4,18113,ENGINEERING CHEMISTRY LABORATORY,20,50,70,A,8,1
24Q61A05P4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,51,83,A+,9,1
24Q61A05P4,181AB,BASIC ELECTRICAL ENGINEERING,28,21,49,C,5,2
24Q61A05P4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,23,12,35,F,0,0
24Q61A05P4,181AJ,ENGINEERING CHEMISTRY,29,12,41,F,0,0
24Q61A05P4,181AN,MATRICES AND CALCULUS,30,23,53,B,6,4
24Q61A05P4,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,24,54,B,6,3
24Q61A05P5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,50,85,A+,9,1
24Q61A05P5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P5,18113,ENGINEERING CHEMISTRY LABORATORY,30,52,82,A+,9,1
24Q61A05P5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,35,52,87,A+,9,1
24Q61A05P5,181AB,BASIC ELECTRICAL ENGINEERING,28,8,36,F,0,0
24Q61A05P5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,33,21,54,B,6,3
24Q61A05P5,181AJ,ENGINEERING CHEMISTRY,28,7,35,F,0,0
24Q61A05P5,181AN,MATRICES AND CALCULUS,32,23,55,B,6,4
24Q61A05P5,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,21,48,C,5,3
24Q61A05P7,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,50,84,A+,9,1
24Q61A05P7,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P7,18113,ENGINEERING CHEMISTRY LABORATORY,34,51,85,A+,9,1
24Q61A05P7,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,37,56,93,O,10,1
24Q61A05P7,181AB,BASIC ELECTRICAL ENGINEERING,27,23,50,B,6,2
24Q61A05P7,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,25,53,B,6,3
24Q61A05P7,181AJ,ENGINEERING CHEMISTRY,30,12,42,F,0,0
24Q61A05P7,181AN,MATRICES AND CALCULUS,33,7,40,F,0,0
24Q61A05P7,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,21,47,C,5,3
24Q61A05P8,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,32,50,82,A+,9,1
24Q61A05P8,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05P8,18113,ENGINEERING CHEMISTRY LABORATORY,32,36,68,B+,7,1
24Q61A05P8,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,50,80,A+,9,1
24Q61A05P8,181AB,BASIC ELECTRICAL ENGINEERING,29,21,50,B,6,2
24Q61A05P8,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,21,49,C,5,3
24Q61A05P8,181AJ,ENGINEERING CHEMISTRY,28,21,49,C,5,4
24Q61A05P8,181AN,MATRICES AND CALCULUS,33,21,54,B,6,4
24Q61A05P8,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,21,49,C,5,3
24Q61A05P9,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,51,81,A+,9,1
24Q61A05P9,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05P9,18113,ENGINEERING CHEMISTRY LABORATORY,28,48,76,A,8,1
24Q61A05P9,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,30,48,78,A,8,1
24Q61A05P9,181AB,BASIC ELECTRICAL ENGINEERING,28,24,52,B,6,2
24Q61A05P9,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,38,23,61,B+,7,3
24Q61A05P9,181AJ,ENGINEERING CHEMISTRY,26,21,47,C,5,4
24Q61A05P9,181AN,MATRICES AND CALCULUS,32,11,43,F,0,0
24Q61A05P9,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,8,36,F,0,0
24Q61A05Q0,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,51,85,A+,9,1
24Q61A05Q0,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05Q0,18113,ENGINEERING CHEMISTRY LABORATORY,36,57,93,O,10,1
24Q61A05Q0,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,32,52,84,A+,9,1
24Q61A05Q0,181AB,BASIC ELECTRICAL ENGINEERING,37,29,66,B+,7,2
24Q61A05Q0,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,39,27,66,B+,7,3
24Q61A05Q0,181AJ,ENGINEERING CHEMISTRY,35,35,70,A,8,4
24Q61A05Q0,181AN,MATRICES AND CALCULUS,37,59,96,O,10,4
24Q61A05Q0,181AP,PROGRAMMING FOR PROBLEM SOLVING,34,27,61,B+,7,3
24Q61A05Q1,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,20,-1,20,Ab,0,0
24Q61A05Q1,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05Q1,18113,ENGINEERING CHEMISTRY LABORATORY,32,45,77,A,8,1
24Q61A05Q1,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,19,-1,19,Ab,0,0
24Q61A05Q1,181AB,BASIC ELECTRICAL ENGINEERING,15,25,40,C,5,2
24Q61A05Q1,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,23,11,34,F,0,0
24Q61A05Q1,181AJ,ENGINEERING CHEMISTRY,16,5,21,F,0,0
24Q61A05Q1,181AN,MATRICES AND CALCULUS,33,6,39,F,0,0
24Q61A05Q1,181AP,PROGRAMMING FOR PROBLEM SOLVING,27,11,38,F,0,0
24Q61A05Q2,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,34,56,90,O,10,1
24Q61A05Q2,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05Q2,18113,ENGINEERING CHEMISTRY LABORATORY,25,55,80,A+,9,1
24Q61A05Q2,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,31,52,83,A+,9,1
24Q61A05Q2,181AB,BASIC ELECTRICAL ENGINEERING,30,27,57,B,6,2
24Q61A05Q2,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,21,61,B+,7,3
24Q61A05Q2,181AJ,ENGINEERING CHEMISTRY,25,28,53,B,6,4
24Q61A05Q2,181AN,MATRICES AND CALCULUS,33,21,54,B,6,4
24Q61A05Q2,181AP,PROGRAMMING FOR PROBLEM SOLVING,30,21,51,B,6,3
24Q61A05Q3,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,30,50,80,A+,9,1
24Q61A05Q3,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05Q3,18113,ENGINEERING CHEMISTRY LABORATORY,31,48,79,A,8,1
24Q61A05Q3,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,34,49,83,A+,9,1
24Q61A05Q3,181AB,BASIC ELECTRICAL ENGINEERING,24,12,36,F,0,0
24Q61A05Q3,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,28,11,39,F,0,0
24Q61A05Q3,181AJ,ENGINEERING CHEMISTRY,24,21,45,C,5,4
24Q61A05Q3,181AN,MATRICES AND CALCULUS,33,7,40,F,0,0
24Q61A05Q3,181AP,PROGRAMMING FOR PROBLEM SOLVING,26,9,35,F,0,0
24Q61A05Q4,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,37,52,89,A+,9,1
24Q61A05Q4,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,46,0,46,O,10,1
24Q61A05Q4,18113,ENGINEERING CHEMISTRY LABORATORY,32,49,81,A+,9,1
24Q61A05Q4,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,38,52,90,O,10,1
24Q61A05Q4,181AB,BASIC ELECTRICAL ENGINEERING,32,24,56,B,6,2
24Q61A05Q4,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,31,71,A,8,3
24Q61A05Q4,181AJ,ENGINEERING CHEMISTRY,34,33,67,B+,7,4
24Q61A05Q4,181AN,MATRICES AND CALCULUS,38,41,79,A,8,4
24Q61A05Q4,181AP,PROGRAMMING FOR PROBLEM SOLVING,36,33,69,B+,7,3
24Q61A05Q5,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,50,85,A+,9,1
24Q61A05Q5,18107,ELEMENTS OF COMPUTER SCIENCE & ENGINEERING,47,0,47,O,10,1
24Q61A05Q5,18113,ENGINEERING CHEMISTRY LABORATORY,37,53,90,O,10,1
24Q61A05Q5,18117,PROGRAMMING FOR PROBLEM SOLVING LABORATORY,33,49,82,A+,9,1
24Q61A05Q5,181AB,BASIC ELECTRICAL ENGINEERING,30,21,51,B,6,2
24Q61A05Q5,181AG,COMPUTER AIDED ENGINEERING GRAPHICS,40,21,61,B+,7,3
24Q61A05Q5,181AJ,ENGINEERING CHEMISTRY,28,25,53,B,6,4
24Q61A05Q5,181AN,MATRICES AND CALCULUS,35,41,76,A,8,4
24Q61A05Q5,181AP,PROGRAMMING FOR PROBLEM SOLVING,28,23,51,B,6,3
24Q61A05Q6,18102,BASIC ELECTRICAL ENGINEERING LABORATORY,35,50,85,A+,9,1
